-15.000,-37.800,29.550
-15.900,-37.200,28.650
-15.300,-36.600,27.900
-13.950,-37.350,29.250
-13.200,-36.600,26.850
-15.150,-37.950,26.700
-15.600,-38.550,27.150
-17.250,-37.200,27.000
-16.500,-37.950,25.950
-15.000,-37.350,24.750
-15.300,-37.350,27.150
-16.800,-39.300,25.350
-16.500,-38.250,25.950
-16.500,-38.250,25.950
-16.800,-38.550,25.350
-16.200,-39.450,25.200
-15.900,-38.700,25.650
-15.900,-38.700,25.650
-18.000,-38.700,25.650
-17.250,-39.000,24.600
-17.250,-40.200,25.650
-17.250,-40.200,25.650
-17.100,-0.150,24.600
-15.600,-37.800,22.950
-18.150,-36.300,18.450
-18.150,-36.300,18.450
-16.800,-35.550,15.000
-16.950,-36.150,13.500
-14.100,-33.600,12.750
-14.100,-33.600,12.750
-15.450,-34.350,11.100
-15.000,-32.250,11.250
-13.800,-31.800,10.650
-13.350,-32.100,10.650
-13.350,-32.100,10.650
-14.550,-31.500,9.750
-13.350,-31.050,9.600
